machine_id,cycle,temperature,vibration,pressure,rotational_speed,failure,rul
2,409,54.93,0.5448,102.55,1487.1,0,3791
2,410,55.21,0.4585,103.07,1488.6,0,3790
2,411,57.09,0.5829,100.91,1499.8,0,3789
2,412,55.51,0.5785,104.43,1490.2,0,3788
2,413,54.71,0.5139,101.5,1497.7,0,3787
2,414,54.01,0.6249,104.6,1490.0,0,3786
2,415,55.59,0.6019,101.62,1503.2,0,3785
2,416,55.37,0.6116,103.6,1506.6,0,3784
2,417,57.45,0.5958,104.4,1512.4,0,3783
2,418,54.67,0.5584,100.28,1496.1,0,3782
2,419,54.52,0.4936,100.58,1493.1,0,3781
2,420,56.39,0.5128,102.19,1494.4,0,3780
2,421,55.88,0.5898,102.79,1496.7,0,3779
2,422,55.59,0.5632,101.54,1507.3,0,3778
2,423,55.76,0.4723,101.22,1490.9,0,3777
2,424,54.99,0.4491,103.44,1518.5,0,3776
2,425,55.62,0.5066,100.26,1494.2,0,3775
2,426,56.42,0.5508,102.83,1492.9,0,3774
2,427,54.14,0.5146,104.91,1503.7,0,3773
2,428,56.52,0.5424,102.27,1499.6,0,3772
2,429,56.72,0.5379,101.34,1515.0,0,3771
2,430,54.8,0.4931,103.62,1505.6,0,3770
2,431,58.88,0.5447,102.64,1527.4,0,3769
2,432,57.64,0.5291,100.49,1514.5,0,3768
2,433,53.32,0.5157,98.83,1518.7,0,3767
2,434,56.57,0.5157,100.08,1523.7,0,3766
2,435,56.23,0.5015,105.36,1516.3,0,3765
2,436,54.01,0.4286,103.71,1502.4,0,3764
2,437,55.91,0.5195,100.8,1521.3,0,3763
2,438,54.71,0.543,101.75,1510.2,0,3762
2,439,56.33,0.5433,100.84,1532.8,0,3761
2,440,54.08,0.5314,103.34,1491.5,0,3760
2,441,54.04,0.4929,100.92,1504.5,0,3759
2,442,57.48,0.5407,103.34,1500.5,0,3758
2,443,55.24,0.5196,100.03,1513.7,0,3757
2,444,56.12,0.4744,99.5,1512.3,0,3756
2,445,56.36,0.4715,101.95,1509.2,0,3755
2,446,55.0,0.4716,102.37,1515.3,0,3754
2,447,54.65,0.5056,104.3,1523.7,0,3753
2,448,55.75,0.4428,99.26,1523.3,0,3752
2,449,57.27,0.5029,99.68,1523.1,0,3751
2,450,55.3,0.5078,98.63,1526.9,0,3750
2,451,55.62,0.4712,101.43,1502.9,0,3749
2,452,54.87,0.4637,99.99,1538.1,0,3748
2,453,55.5,0.5089,103.79,1520.1,0,3747
2,454,54.48,0.4521,105.12,1535.1,0,3746
2,455,55.51,0.4813,98.99,1517.5,0,3745
2,456,56.25,0.4124,99.79,1506.1,0,3744
2,457,56.78,0.4295,101.36,1533.6,0,3743
2,458,56.18,0.4996,104.16,1516.4,0,3742
2,459,55.6,0.4062,100.21,1508.0,0,3741
2,460,57.41,0.4513,101.05,1504.1,0,3740
2,461,54.96,0.5094,101.66,1507.8,0,3739
2,462,54.82,0.4712,99.65,1522.9,0,3738
2,463,52.83,0.3812,100.0,1527.0,0,3737
2,464,55.41,0.4842,100.54,1526.2,0,3736
2,465,55.83,0.4641,99.63,1523.3,0,3735
2,466,56.36,0.4464,103.39,1498.8,0,3734
2,467,54.88,0.4113,100.63,1518.6,0,3733
2,468,57.8,0.397,100.52,1538.3,0,3732
2,469,56.07,0.4623,99.87,1514.9,0,3731
2,470,53.73,0.4942,105.01,1516.4,0,3730
2,471,55.48,0.4695,102.72,1536.3,0,3729
2,472,54.99,0.4156,102.1,1498.7,0,3728
2,473,56.62,0.4555,95.76,1516.8,0,3727
2,474,55.07,0.4622,98.71,1512.1,0,3726
2,475,54.01,0.4982,103.47,1522.8,0,3725
2,476,55.4,0.4428,99.36,1508.3,0,3724
2,477,54.37,0.4178,100.91,1523.1,0,3723
2,478,52.92,0.4896,100.9,1526.6,0,3722
2,479,54.01,0.5232,99.05,1519.1,0,3721
2,480,55.21,0.4955,102.56,1540.9,0,3720
2,481,54.38,0.4588,99.09,1524.5,0,3719
2,482,56.6,0.466,103.9,1507.4,0,3718
2,483,53.46,0.4542,97.92,1518.2,0,3717
2,484,54.12,0.4497,96.4,1521.2,0,3716
2,485,53.85,0.4561,100.54,1525.5,0,3715
2,486,55.26,0.4844,98.16,1514.9,0,3714
2,487,56.73,0.482,99.37,1511.9,0,3713
2,488,55.1,0.521,100.11,1500.1,0,3712
2,489,54.85,0.4873,97.32,1503.9,0,3711
2,490,56.6,0.4822,101.36,1531.4,0,3710
2,491,57.88,0.5172,98.88,1518.0,0,3709
2,492,55.59,0.4851,97.36,1513.8,0,3708
2,493,52.8,0.5268,95.77,1521.8,0,3707
2,494,53.62,0.5206,98.3,1517.7,0,3706
2,495,55.8,0.4159,96.65,1516.1,0,3705
2,496,55.61,0.5339,96.6,1513.5,0,3704
2,497,52.61,0.537,95.64,1514.5,0,3703
2,498,55.8,0.5105,95.91,1515.1,0,3702
2,499,55.97,0.4755,98.7,1509.3,0,3701
2,500,53.6,0.505,97.51,1507.6,0,3700
2,501,57.19,0.441,97.64,1519.6,0,3699
2,502,55.45,0.4778,94.16,1492.8,0,3698
2,503,55.93,0.5266,100.42,1494.9,0,3697
2,504,54.62,0.4907,97.82,1491.2,0,3696
2,505,57.34,0.5059,98.88,1517.9,0,3695
2,506,58.13,0.5975,94.23,1513.9,0,3694
2,507,55.56,0.4851,102.4,1496.6,0,3693
2,508,57.17,0.4307,98.17,1518.0,0,3692
2,509,54.04,0.5273,98.67,1498.9,0,3691
2,510,55.46,0.5726,97.7,1515.0,0,3690
2,511,54.29,0.5735,99.17,1506.0,0,3689
2,512,55.23,0.5175,96.64,1514.0,0,3688
2,513,54.36,0.5241,100.75,1493.8,0,3687
2,514,55.13,0.5681,97.58,1505.0,0,3686
2,515,56.29,0.533,100.91,1507.4,0,3685
2,516,53.56,0.474,96.76,1501.2,0,3684
2,517,54.04,0.5145,98.16,1484.4,0,3683
2,518,55.08,0.5304,95.88,1509.6,0,3682
2,519,56.32,0.5524,95.59,1493.9,0,3681
2,520,57.71,0.5144,96.92,1501.6,0,3680
2,521,55.17,0.5166,98.08,1485.6,0,3679
2,522,55.58,0.5215,96.61,1495.5,0,3678
2,523,55.12,0.5394,96.29,1503.1,0,3677
2,524,54.97,0.6043,97.38,1497.9,0,3676
2,525,55.89,0.5023,98.75,1515.3,0,3675
2,526,55.18,0.5741,100.75,1491.7,0,3674
2,527,56.72,0.5728,96.38,1487.1,0,3673
2,528,55.55,0.5258,95.56,1504.3,0,3672
2,529,56.56,0.5563,97.2,1491.1,0,3671
2,530,57.15,0.547,93.5,1506.7,0,3670
2,531,56.77,0.5509,99.12,1496.6,0,3669
2,532,55.02,0.5935,101.33,1495.5,0,3668
2,533,56.47,0.5718,97.64,1493.0,0,3667
2,534,56.82,0.6137,99.48,1484.7,0,3666
2,535,55.76,0.5941,100.46,1476.8,0,3665
2,536,57.81,0.5219,99.07,1487.3,0,3664
2,537,55.88,0.5783,98.21,1491.9,0,3663
2,538,55.46,0.5854,94.72,1486.2,0,3662
2,539,55.38,0.5358,95.17,1512.9,0,3661
2,540,56.49,0.5691,95.25,1496.1,0,3660
2,541,57.06,0.5665,97.66,1478.0,0,3659
2,542,55.97,0.5571,94.31,1507.0,0,3658
2,543,57.5,0.5633,93.43,1494.8,0,3657
2,544,58.62,0.6119,95.95,1485.2,0,3656
2,545,55.34,0.5405,93.74,1469.9,0,3655
2,546,57.18,0.5438,100.89,1499.4,0,3654
2,547,58.09,0.5623,96.18,1486.5,0,3653
2,548,55.76,0.5417,98.86,1507.5,0,3652
2,549,54.97,0.5457,94.02,1496.1,0,3651
2,550,57.2,0.5787,97.83,1498.5,0,3650
2,551,57.02,0.6073,99.53,1501.8,0,3649
2,552,55.76,0.5372,98.01,1479.3,0,3648
2,553,57.24,0.6691,99.32,1489.4,0,3647
2,554,57.05,0.5806,95.12,1473.6,0,3646
2,555,56.47,0.5213,98.51,1487.1,0,3645
2,556,57.42,0.4579,101.54,1483.6,0,3644
2,557,56.41,0.5724,95.76,1483.1,0,3643
2,558,57.46,0.5281,94.11,1487.0,0,3642
2,559,53.81,0.5954,97.14,1487.7,0,3641
2,560,56.31,0.5296,98.51,1491.8,0,3640
2,561,56.97,0.5166,101.11,1486.5,0,3639
2,562,55.56,0.4631,93.89,1486.7,0,3638
2,563,56.67,0.5137,96.21,1472.0,0,3637
2,564,56.28,0.4547,97.65,1485.1,0,3636
2,565,57.1,0.492,100.83,1476.2,0,3635
2,566,55.52,0.4795,98.17,1475.0,0,3634
2,567,55.55,0.4638,98.6,1473.5,0,3633
2,568,55.82,0.4931,96.86,1503.4,0,3632
2,569,56.0,0.5504,96.14,1480.0,0,3631
2,570,55.88,0.4475,95.82,1472.3,0,3630
2,571,57.19,0.4899,98.45,1461.6,0,3629
2,572,59.58,0.4966,97.15,1488.0,0,3628
2,573,58.4,0.5123,96.22,1480.1,0,3627
2,574,55.49,0.5374,97.54,1496.1,0,3626
2,575,58.97,0.4829,97.71,1472.3,0,3625
2,576,58.3,0.4407,97.65,1474.4,0,3624
2,577,57.41,0.4433,97.74,1481.9,0,3623
2,578,56.25,0.4494,103.29,1467.4,0,3622
2,579,59.57,0.4869,96.91,1473.6,0,3621
2,580,56.51,0.5172,99.26,1478.9,0,3620
2,581,57.32,0.4726,101.08,1470.2,0,3619
2,582,59.78,0.4476,97.18,1465.2,0,3618
2,583,58.19,0.4215,98.47,1471.6,0,3617
2,584,58.73,0.4525,98.81,1495.3,0,3616
2,585,57.9,0.3766,98.64,1495.5,0,3615
2,586,57.76,0.4692,94.08,1487.7,0,3614
2,587,58.15,0.4722,95.5,1492.8,0,3613
2,588,59.65,0.4647,96.33,1488.4,0,3612
2,589,58.13,0.479,100.06,1471.3,0,3611
2,590,58.93,0.4883,97.84,1469.9,0,3610
2,591,56.64,0.4222,98.75,1492.5,0,3609
2,592,58.86,0.3896,97.4,1478.4,0,3608
2,593,58.71,0.5132,98.26,1488.6,0,3607
2,594,58.48,0.4482,97.48,1487.9,0,3606
2,595,59.81,0.5043,98.7,1477.9,0,3605
2,596,60.23,0.4642,100.71,1474.4,0,3604
2,597,59.74,0.5468,94.13,1495.5,0,3603
2,598,58.71,0.4338,96.43,1482.2,0,3602
2,599,58.86,0.386,98.57,1487.3,0,3601
2,600,58.9,0.503,98.44,1492.5,0,3600
2,601,59.79,0.4353,99.83,1485.5,0,3599
2,602,57.51,0.4754,99.82,1498.6,0,3598
2,603,56.82,0.5042,94.85,1488.4,0,3597
2,604,60.17,0.4759,97.56,1484.5,0,3596
2,605,57.05,0.392,97.11,1485.3,0,3595
2,606,56.42,0.4343,95.82,1478.0,0,3594
2,607,60.73,0.4412,101.1,1484.8,0,3593
2,608,58.27,0.5195,93.9,1496.6,0,3592
2,609,57.01,0.4694,99.78,1482.8,0,3591
2,610,60.4,0.4235,98.27,1490.6,0,3590
2,611,59.07,0.4349,99.32,1499.5,0,3589
2,612,58.8,0.5007,101.47,1495.1,0,3588
2,613,59.0,0.4817,95.5,1486.8,0,3587
2,614,59.25,0.5137,99.5,1478.6,0,3586
2,615,59.76,0.433,99.72,1481.5,0,3585
2,616,58.71,0.4915,96.29,1476.9,0,3584
2,617,59.69,0.4127,99.41,1509.1,0,3583
2,618,59.48,0.4553,104.54,1500.8,0,3582
2,619,56.65,0.4396,97.6,1481.7,0,3581
2,620,57.84,0.4951,99.25,1500.3,0,3580
2,621,58.4,0.4861,96.22,1491.7,0,3579
2,622,59.41,0.6169,97.16,1494.3,0,3578
2,623,60.24,0.4724,100.4,1496.1,0,3577
2,624,61.98,0.5238,99.56,1505.3,0,3576
2,625,58.35,0.4593,97.38,1484.4,0,3575
2,626,60.2,0.499,96.35,1493.5,0,3574
2,627,60.56,0.5679,99.57,1493.3,0,3573
2,628,61.19,0.4396,101.02,1489.8,0,3572
2,629,59.78,0.5435,100.9,1517.3,0,3571
2,630,60.47,0.5016,101.72,1503.4,0,3570
2,631,60.42,0.5793,100.51,1507.1,0,3569
2,632,60.94,0.4529,100.13,1497.5,0,3568
2,633,60.91,0.45,98.58,1505.3,0,3567
2,634,56.73,0.4369,98.25,1522.8,0,3566
2,635,60.0,0.4864,104.36,1512.3,0,3565
2,636,60.71,0.4895,97.72,1502.4,0,3564
2,637,58.46,0.5377,101.64,1511.1,0,3563
2,638,62.22,0.6219,97.93,1500.1,0,3562
2,639,60.05,0.5024,100.51,1499.1,0,3561
2,640,61.92,0.5321,101.2,1513.4,0,3560
2,641,59.32,0.4855,103.91,1520.8,0,3559
2,642,60.54,0.5313,101.51,1514.1,0,3558
2,643,60.8,0.5704,101.94,1492.7,0,3557
2,644,60.15,0.5696,98.19,1515.0,0,3556
2,645,59.85,0.5999,97.83,1504.7,0,3555
2,646,61.42,0.558,99.77,1499.9,0,3554
2,647,61.23,0.4818,101.03,1517.0,0,3553
2,648,60.58,0.4794,100.37,1511.5,0,3552
2,649,62.28,0.5601,102.0,1516.7,0,3551
2,650,61.63,0.5318,98.07,1521.4,0,3550
2,651,60.68,0.5504,101.28,1508.5,0,3549
2,652,59.4,0.5637,100.54,1494.0,0,3548
2,653,62.41,0.5392,101.71,1500.6,0,3547
2,654,61.35,0.5612,101.16,1511.9,0,3546
2,655,60.24,0.5806,103.94,1523.9,0,3545
2,656,59.32,0.6091,100.15,1500.1,0,3544
2,657,63.34,0.5807,101.49,1510.7,0,3543
2,658,61.68,0.5282,99.57,1516.8,0,3542
2,659,60.53,0.5118,106.03,1522.1,0,3541
2,660,61.24,0.5593,102.69,1505.0,0,3540
2,661,59.33,0.5331,102.05,1510.8,0,3539
2,662,62.82,0.5958,98.47,1486.8,0,3538
2,663,61.92,0.4868,101.78,1524.7,0,3537
2,664,62.74,0.5418,101.11,1513.7,0,3536
2,665,59.7,0.5025,105.2,1517.4,0,3535
2,666,62.23,0.5192,101.43,1511.5,0,3534
2,667,61.43,0.551,98.2,1526.5,0,3533
2,668,62.58,0.4961,104.34,1508.8,0,3532
2,669,62.08,0.5127,102.24,1505.3,0,3531
2,670,61.63,0.5076,98.84,1517.1,0,3530
2,671,61.04,0.5316,103.73,1523.3,0,3529
2,672,61.51,0.4874,103.9,1545.4,0,3528
2,673,60.52,0.5266,103.16,1517.6,0,3527
2,674,62.01,0.4418,103.33,1505.7,0,3526
2,675,64.59,0.5218,100.99,1522.9,0,3525
2,676,63.34,0.5877,103.86,1534.1,0,3524
2,677,63.49,0.5689,108.15,1522.0,0,3523
2,678,62.78,0.4709,101.77,1512.4,0,3522
2,679,63.2,0.4592,98.71,1504.5,0,3521
2,680,62.42,0.5546,101.39,1526.7,0,3520
2,681,61.29,0.5727,102.75,1511.9,0,3519
2,682,61.5,0.514,102.34,1528.3,0,3518
2,683,63.91,0.5554,102.0,1528.3,0,3517
2,684,61.91,0.5101,102.76,1516.2,0,3516
2,685,62.62,0.4316,105.49,1525.7,0,3515
2,686,63.72,0.3763,100.43,1512.9,0,3514
2,687,62.28,0.5244,104.61,1508.8,0,3513
2,688,63.36,0.5234,99.67,1511.5,0,3512
2,689,61.59,0.5489,105.55,1512.8,0,3511
2,690,62.48,0.5217,102.5,1512.4,0,3510
2,691,62.27,0.4953,101.88,1509.1,0,3509
2,692,63.74,0.4803,100.21,1528.9,0,3508
2,693,63.67,0.478,103.21,1519.5,0,3507
2,694,63.66,0.4586,104.53,1527.5,0,3506
2,695,63.03,0.483,103.76,1526.8,0,3505
2,696,63.72,0.5114,101.22,1528.2,0,3504
2,697,62.39,0.5602,102.66,1511.1,0,3503
2,698,62.7,0.4843,102.08,1521.7,0,3502
2,699,64.08,0.481,105.2,1489.2,0,3501
2,700,63.14,0.5326,106.15,1511.2,0,3500
2,701,62.31,0.4918,105.07,1509.9,0,3499
2,702,63.35,0.4766,101.42,1530.8,0,3498
2,703,65.09,0.5277,103.94,1499.3,0,3497
2,704,63.13,0.4792,97.8,1502.6,0,3496
2,705,63.49,0.4911,103.76,1521.3,0,3495
2,706,64.42,0.4069,105.88,1514.6,0,3494
2,707,64.9,0.4389,103.64,1515.2,0,3493
2,708,64.04,0.4896,102.44,1510.3,0,3492
2,709,63.17,0.3968,102.49,1508.7,0,3491
2,710,64.68,0.5098,102.36,1534.0,0,3490
2,711,62.91,0.4014,104.6,1507.4,0,3489
2,712,66.22,0.4419,101.44,1516.5,0,3488
2,713,62.8,0.5309,103.73,1503.6,0,3487
2,714,64.75,0.4768,104.36,1519.1,0,3486
2,715,62.76,0.4343,105.17,1520.5,0,3485
2,716,65.41,0.5034,104.08,1514.2,0,3484
2,717,60.99,0.419,100.34,1491.1,0,3483
2,718,63.02,0.4481,103.12,1504.5,0,3482
2,719,61.76,0.3852,103.25,1512.1,0,3481
2,720,62.61,0.5144,105.72,1517.3,0,3480
2,721,64.57,0.4045,105.31,1507.4,0,3479
2,722,66.15,0.445,103.55,1524.9,0,3478
2,723,63.09,0.4169,100.84,1487.2,0,3477
2,724,63.76,0.4468,106.44,1500.9,0,3476
2,725,65.46,0.4731,101.68,1497.3,0,3475
2,726,63.83,0.4014,101.25,1507.9,0,3474
2,727,64.35,0.4281,102.16,1494.5,0,3473
2,728,61.77,0.439,102.29,1513.9,0,3472
2,729,64.89,0.4942,102.48,1497.7,0,3471
2,730,62.81,0.4612,101.48,1494.4,0,3470
2,731,64.06,0.4611,104.8,1494.3,0,3469
2,732,64.25,0.4382,101.29,1496.5,0,3468
2,733,62.88,0.4826,102.29,1508.3,0,3467
2,734,65.52,0.4856,100.36,1491.6,0,3466
2,735,64.84,0.4709,101.56,1509.9,0,3465
2,736,64.63,0.4335,104.46,1496.0,0,3464
2,737,64.85,0.4233,101.56,1489.9,0,3463
2,738,63.29,0.438,100.38,1494.8,0,3462
2,739,62.37,0.4646,101.89,1489.4,0,3461
2,740,66.19,0.4245,103.17,1494.2,0,3460
2,741,65.3,0.4251,104.48,1505.8,0,3459
2,742,67.0,0.4832,104.05,1494.0,0,3458
2,743,64.36,0.4606,101.94,1476.9,0,3457
2,744,63.58,0.4336,100.91,1490.0,0,3456
2,745,64.04,0.545,103.76,1490.8,0,3455
2,746,63.93,0.4075,102.15,1484.3,0,3454
2,747,64.51,0.4436,103.26,1500.9,0,3453
2,748,63.07,0.4338,101.05,1496.7,0,3452
2,749,62.92,0.5481,104.56,1499.8,0,3451
2,750,64.49,0.4933,102.2,1484.2,0,3450
2,751,65.19,0.4757,99.76,1490.7,0,3449
2,752,64.39,0.5002,98.93,1493.6,0,3448
2,753,66.04,0.4459,103.06,1479.1,0,3447
2,754,64.83,0.4611,101.94,1495.4,0,3446
2,755,64.22,0.4882,99.85,1493.8,0,3445
2,756,65.04,0.4866,102.02,1484.4,0,3444
2,757,65.13,0.4811,103.3,1483.7,0,3443
2,758,66.79,0.4925,100.7,1476.2,0,3442
2,759,63.19,0.4779,103.89,1486.4,0,3441
2,760,65.8,0.5344,100.9,1489.1,0,3440
2,761,62.87,0.5151,103.94,1485.4,0,3439
2,762,62.22,0.5488,102.53,1504.8,0,3438
2,763,62.93,0.5518,101.65,1487.6,0,3437
2,764,65.44,0.4989,99.37,1478.9,0,3436
2,765,65.59,0.5433,102.33,1476.1,0,3435
2,766,66.19,0.5014,102.42,1490.4,0,3434
2,767,62.65,0.5671,97.44,1489.8,0,3433
2,768,63.82,0.5637,102.68,1462.2,0,3432
2,769,63.63,0.5085,102.54,1488.4,0,3431
2,770,63.74,0.5562,102.73,1479.8,0,3430
2,771,64.03,0.4943,99.47,1500.6,0,3429
2,772,63.93,0.5581,101.32,1470.3,0,3428
2,773,65.76,0.5302,102.15,1484.0,0,3427
2,774,64.62,0.5693,100.96,1488.6,0,3426
2,775,64.57,0.4943,101.94,1485.8,0,3425
2,776,64.49,0.5586,100.93,1496.6,0,3424
2,777,65.53,0.5366,99.16,1476.0,0,3423
2,778,65.61,0.5093,98.31,1488.1,0,3422
2,779,66.14,0.4744,99.15,1464.6,0,3421
2,780,65.4,0.5546,99.95,1477.5,0,3420
2,781,66.07,0.5488,104.49,1490.4,0,3419
2,782,67.19,0.6127,95.29,1475.2,0,3418
2,783,65.11,0.5749,99.56,1481.1,0,3417
2,784,63.79,0.5259,99.35,1475.2,0,3416
2,785,63.14,0.5826,100.25,1478.8,0,3415
2,786,63.77,0.5674,102.3,1464.7,0,3414
2,787,65.06,0.5523,99.45,1483.8,0,3413
2,788,67.14,0.5761,98.79,1483.0,0,3412
2,789,64.45,0.5218,99.72,1481.9,0,3411
2,790,67.24,0.5079,102.36,1466.8,0,3410
2,791,65.09,0.5855,102.52,1466.9,0,3409
2,792,63.67,0.6005,98.36,1464.7,0,3408
2,793,63.99,0.53,98.79,1482.2,0,3407
2,794,64.55,0.5581,95.21,1479.2,0,3406
2,795,65.01,0.4551,100.8,1478.1,0,3405
2,796,64.53,0.577,99.99,1476.0,0,3404
2,797,64.98,0.5325,95.29,1462.7,0,3403
2,798,66.86,0.5881,99.97,1474.1,0,3402
2,799,66.26,0.5191,103.81,1472.4,0,3401
2,800,64.77,0.5055,100.33,1481.1,0,3400
2,801,62.49,0.5538,98.97,1476.6,0,3399
2,802,65.25,0.5615,95.28,1484.7,0,3398
2,803,65.22,0.4956,101.92,1488.6,0,3397
2,804,66.08,0.4954,98.35,1450.8,0,3396
2,805,64.9,0.5311,98.97,1480.8,0,3395
2,806,63.33,0.4929,97.99,1487.1,0,3394
2,807,64.79,0.4913,102.83,1490.4,0,3393
2,808,65.2,0.6119,97.97,1487.0,0,3392
2,809,63.32,0.4086,98.08,1482.7,0,3391
2,810,64.16,0.5125,101.15,1482.6,0,3390
2,811,63.49,0.5397,98.82,1485.2,0,3389
2,812,67.0,0.4966,100.81,1469.4,0,3388
2,813,63.56,0.4751,101.72,1491.9,0,3387
2,814,64.07,0.5082,100.33,1477.9,0,3386
2,815,65.03,0.4395,95.36,1488.7,0,3385
2,816,64.2,0.5571,97.6,1499.9,0,3384
2,817,64.86,0.5646,99.13,1491.9,0,3383
2,818,64.44,0.5046,98.19,1491.0,0,3382
2,819,64.92,0.5409,100.64,1485.1,0,3381
2,820,65.67,0.4874,100.88,1478.1,0,3380
2,821,65.09,0.3839,97.98,1490.0,0,3379
2,822,65.62,0.4999,96.82,1495.4,0,3378
2,823,64.61,0.4258,98.73,1486.3,0,3377
2,824,64.66,0.4644,95.47,1506.6,0,3376
2,825,63.94,0.4242,96.15,1494.8,0,3375
2,826,63.94,0.4804,95.53,1486.9,0,3374
2,827,63.77,0.526,97.61,1500.7,0,3373
2,828,65.16,0.4764,94.55,1495.6,0,3372
2,829,65.67,0.4745,95.17,1503.6,0,3371
2,830,65.24,0.4544,96.13,1492.1,0,3370
2,831,65.37,0.4724,96.02,1510.9,0,3369
2,832,64.58,0.4818,98.98,1493.9,0,3368
2,833,63.83,0.4254,97.5,1497.8,0,3367
2,834,65.92,0.4406,100.4,1497.0,0,3366
2,835,64.62,0.4461,97.67,1480.2,0,3365
2,836,61.87,0.5069,97.26,1505.1,0,3364
2,837,64.13,0.4372,102.63,1520.6,0,3363
2,838,63.77,0.4777,95.76,1483.9,0,3362
2,839,64.14,0.4688,94.34,1502.2,0,3361
2,840,62.25,0.4548,95.54,1493.8,0,3360
2,841,64.72,0.392,94.58,1501.0,0,3359
2,842,63.65,0.36,93.65,1520.4,0,3358
2,843,65.66,0.5028,97.44,1511.6,0,3357
2,844,61.94,0.433,94.54,1511.5,0,3356
2,845,65.54,0.5231,96.47,1510.8,0,3355
2,846,63.66,0.3949,96.97,1501.3,0,3354
2,847,64.63,0.4249,95.63,1488.1,0,3353
2,848,63.0,0.4179,97.47,1499.9,0,3352
2,849,64.49,0.4878,93.87,1513.3,0,3351
2,850,62.4,0.4802,95.26,1512.3,0,3350
2,851,64.55,0.4905,94.99,1491.8,0,3349
2,852,62.93,0.4824,95.58,1513.2,0,3348
2,853,62.02,0.4749,96.88,1518.0,0,3347
2,854,64.25,0.4017,94.62,1502.9,0,3346
2,855,64.51,0.5784,96.06,1515.7,0,3345
2,856,63.52,0.3776,98.73,1509.5,0,3344
2,857,64.63,0.5116,97.15,1513.4,0,3343
2,858,65.68,0.3639,95.28,1505.9,0,3342
2,859,64.97,0.4225,98.27,1508.8,0,3341
2,860,62.37,0.4322,96.83,1533.6,0,3340
2,861,61.12,0.5049,98.31,1495.0,0,3339
2,862,62.84,0.4155,96.1,1521.9,0,3338
2,863,62.11,0.458,99.9,1507.1,0,3337
2,864,64.93,0.4878,95.72,1513.9,0,3336
2,865,62.93,0.4977,97.66,1514.4,0,3335
2,866,62.16,0.4443,96.17,1525.7,0,3334
2,867,64.71,0.4298,93.53,1509.4,0,3333
2,868,63.75,0.4995,99.85,1510.5,0,3332
2,869,62.81,0.524,94.54,1538.5,0,3331
2,870,65.71,0.4287,95.02,1508.8,0,3330
2,871,63.79,0.4724,94.05,1516.4,0,3329
2,872,61.56,0.4589,94.84,1511.1,0,3328
2,873,61.4,0.5509,96.15,1525.0,0,3327
2,874,62.16,0.447,97.44,1531.2,0,3326
2,875,64.41,0.4349,96.74,1519.3,0,3325
2,876,65.07,0.4671,96.59,1533.3,0,3324
2,877,62.98,0.4996,98.15,1514.4,0,3323
2,878,62.32,0.4452,94.62,1497.4,0,3322
2,879,63.81,0.5319,97.31,1526.7,0,3321
2,880,64.57,0.4373,98.18,1512.1,0,3320
2,881,60.87,0.5409,97.79,1515.4,0,3319
2,882,62.39,0.5117,95.95,1514.5,0,3318
2,883,63.58,0.5263,96.87,1536.2,0,3317
2,884,63.88,0.5377,97.08,1503.1,0,3316
2,885,62.21,0.4974,99.79,1511.6,0,3315
2,886,63.12,0.5218,98.66,1492.7,0,3314
2,887,64.36,0.4947,95.71,1508.0,0,3313
2,888,59.73,0.4908,97.9,1518.8,0,3312
2,889,63.33,0.5117,94.4,1511.7,0,3311
2,890,64.34,0.4303,97.1,1524.7,0,3310
2,891,61.68,0.5684,98.02,1532.5,0,3309
2,892,61.55,0.5988,96.6,1519.0,0,3308
2,893,61.05,0.5677,96.36,1507.1,0,3307
2,894,62.27,0.5122,96.75,1529.1,0,3306
2,895,63.03,0.4846,92.07,1508.6,0,3305
2,896,61.14,0.5176,95.14,1493.7,0,3304
2,897,62.96,0.5763,98.71,1501.6,0,3303
2,898,63.87,0.4885,96.96,1519.0,0,3302
2,899,63.6,0.5963,99.67,1526.5,0,3301
2,900,64.53,0.5199,93.0,1516.4,0,3300
2,901,62.57,0.6016,98.88,1542.9,0,3299
2,902,62.19,0.5142,94.25,1515.3,0,3298
2,903,63.27,0.528,98.39,1500.1,0,3297
2,904,60.55,0.5268,97.13,1521.1,0,3296
2,905,60.54,0.5716,98.24,1515.1,0,3295
2,906,61.11,0.5825,98.85,1517.4,0,3294
2,907,60.33,0.5612,96.87,1521.2,0,3293
2,908,62.62,0.5357,96.57,1518.3,0,3292
2,909,61.85,0.4866,98.74,1531.7,0,3291
2,910,60.97,0.592,99.5,1530.4,0,3290
2,911,59.15,0.5764,96.88,1536.5,0,3289
2,912,60.27,0.6082,96.12,1517.7,0,3288
2,913,63.21,0.5576,103.29,1538.2,0,3287
2,914,63.76,0.5482,100.57,1516.5,0,3286
2,915,63.48,0.605,94.09,1512.4,0,3285
2,916,61.62,0.605,100.63,1523.1,0,3284
2,917,59.82,0.5326,98.26,1514.7,0,3283
2,918,60.4,0.5201,98.47,1526.5,0,3282
2,919,62.07,0.6081,100.6,1513.2,0,3281
2,920,63.91,0.4982,97.27,1516.5,0,3280
2,921,62.02,0.5434,98.56,1508.7,0,3279
2,922,61.01,0.5449,99.01,1530.9,0,3278
2,923,61.14,0.5389,101.32,1512.8,0,3277
2,924,59.44,0.4721,98.11,1493.9,0,3276
2,925,59.17,0.5069,98.8,1516.8,0,3275
2,926,60.01,0.5394,99.83,1503.9,0,3274
